X 5019 vars=V1:366,V3:600,V5:381,V6:27,V8:318,V10:480 unsat=C2:78,C2:240
X 5020 vars=V1:367,V3:460,V5:46,V6:358,V8:337,V10:196 unsat=C0:280,C0:442
X 5021 vars=V1:367,V3:526,V5:133,V6:193,V8:31,V10:334 unsat=C1:115,C1:277
X 5022 vars=V1:367,V3:601,V5:436,V6:568,V8:427,V10:265 unsat=C2:25,C2:187
X 5023 vars=V1:368,V3:83,V5:317,V6:413,V8:500,V10:575 unsat=C0:173,C0:335
X 5024 vars=V1:368,V3:581,V5:134,V6:302,V8:464,V10:227 unsat=C1:62,C1:224
X 5025 vars=V1:368,V3:602,V5:491,V6:461,V8:536,V10:50 unsat=C2:134,C2:620
X 5026 vars=V1:369,V3:354,V5:588,V6:468,V8:15,V10:306 unsat=C0:66,C0:228
X 5027 vars=V1:369,V3:603,V5:546,V6:354,V8:645,V10:483 unsat=C2:81,C2:567
X 5028 vars=V1:369,V3:636,V5:135,V6:411,V8:249,V10:120 unsat=C1:9,C1:171
X 5029 vars=V1:370,V3:43,V5:136,V6:520,V8:34,V10:13 unsat=C1:118,C1:604
X 5030 vars=V1:370,V3:604,V5:601,V6:247,V8:106,V10:268 unsat=C2:28,C2:514
X 5031 vars=V1:370,V3:625,V5:211,V6:523,V8:178,V10:37 unsat=C0:121,C0:607
X 5032 vars=V1:371,V3:98,V5:137,V6:629,V8:467,V10:554 unsat=C1:65,C1:551
X 5033 vars=V1:371,V3:248,V5:482,V6:578,V8:341,V10:416 unsat=C0:14,C0:500
X 5034 vars=V1:371,V3:605,V5:8,V6:140,V8:215,V10:53 unsat=C2:461,C2:623
X 5035 vars=V1:372,V3:153,V5:138,V6:90,V8:252,V10:447 unsat=C1:12,C1:498
X 5036 vars=V1:372,V3:519,V5:105,V6:633,V8:504,V10:147 unsat=C0:393,C0:555
X 5037 vars=V1:372,V3:606,V5:63,V6:33,V8:324,V10:486 unsat=C2:408,C2:570
X 5038 vars=V1:373,V3:142,V5:376,V6:40,V8:19,V10:526 unsat=C0:286,C0:448
X 5039 vars=V1:373,V3:208,V5:139,V6:199,V8:37,V10:340 unsat=C1:445,C1:607
X 5040 vars=V1:373,V3:607,V5:118,V6:574,V8:433,V10:271 unsat=C2:355,C2:517
X 5041 vars=V1:374,V3:263,V5:140,V6:308,V8:470,V10:233 unsat=C1:392,C1:554
X 5042 vars=V1:374,V3:413,V5:647,V6:95,V8:182,V10:257 unsat=C0:179,C0:341
X 5043 vars=V1:374,V3:608,V5:173,V6:467,V8:542,V10:56 unsat=C2:302,C2:464
X 5044 vars=V1:375,V3:36,V5:270,V6:150,V8:345,V10:636 unsat=C0:72,C0:234
X 5045 vars=V1:375,V3:318,V5:141,V6:417,V8:255,V10:126 unsat=C1:339,C1:501
X 5046 vars=V1:375,V3:609,V5:228,V6:360,V8:3,V10:489 unsat=C2:249,C2:411
X 5047 vars=V1:376,V3:307,V5:541,V6:205,V8:508,V10:367 unsat=C0:127,C0:613
X 5048 vars=V1:376,V3:373,V5:142,V6:526,V8:40,V10:19 unsat=C1:286,C1:448
X 5049 vars=V1:376,V3:610,V5:283,V6:253,V8:112,V10:274 unsat=C2:196,C2:358
X 5050 vars=V1:377,V3:428,V5:143,V6:635,V8:473,V10:560 unsat=C1:233,C1:395
X 5051 vars=V1:377,V3:578,V5:164,V6:260,V8:23,V10:98 unsat=C0:20,C0:506
X 5052 vars=V1:377,V3:611,V5:338,V6:146,V8:221,V10:59 unsat=C2:143,C2:305
X 5053 vars=V1:378,V3:201,V5:435,V6:315,V8:186,V10:477 unsat=C0:399,C0:561
X 5054 vars=V1:378,V3:483,V5:144,V6:96,V8:258,V10:453 unsat=C1:180,C1:342
X 5055 vars=V1:378,V3:612,V5:393,V6:39,V8:330,V10:492 unsat=C2:90,C2:252
X 5056 vars=V1:379,V3:472,V5:58,V6:370,V8:349,V10:208 unsat=C0:292,C0:454
X 5057 vars=V1:379,V3:538,V5:145,V6:205,V8:43,V10:346 unsat=C1:127,C1:289
X 5058 vars=V1:379,V3:613,V5:448,V6:580,V8:439,V10:277 unsat=C2:37,C2:199
X 5059 vars=V1:380,V3:95,V5:329,V6:425,V8:512,V10:587 unsat=C0:185,C0:347
X 5060 vars=V1:380,V3:593,V5:146,V6:314,V8:476,V10:239 unsat=C1:74,C1:236
X 5061 vars=V1:380,V3:614,V5:503,V6:473,V8:548,V10:62 unsat=C2:146,C2:632
X 5062 vars=V1:381,V3:0,V5:147,V6:423,V8:261,V10:132 unsat=C1:21,C1:183
X 5063 vars=V1:381,V3:366,V5:600,V6:480,V8:27,V10:318 unsat=C0:78,C0:240
X 5064 vars=V1:381,V3:615,V5:558,V6:366,V8:9,V10:495 unsat=C2:93,C2:579
X 5065 vars=V1:382,V3:55,V5:148,V6:532,V8:46,V10:25 unsat=C1:130,C1:616
X 5066 vars=V1:382,V3:616,V5:613,V6:259,V8:118,V10:280 unsat=C2:40,C2:526
X 5067 vars=V1:382,V3:637,V5:223,V6:535,V8:190,V10:49 unsat=C0:133,C0:619
X 5068 vars=V1:383,V3:110,V5:149,V6:641,V8:479,V10:566 unsat=C1:77,C1:563
X 5069 vars=V1:383,V3:260,V5:494,V6:590,V8:353,V10:428 unsat=C0:26,C0:512
X 5070 vars=V1:383,V3:617,V5:20,V6:152,V8:227,V10:65 unsat=C2:473,C2:635
X 5071 vars=V1:384,V3:165,V5:150,V6:102,V8:264,V10:459 unsat=C1:24,C1:510
X 5072 vars=V1:384,V3:531,V5:117,V6:645,V8:516,V10:159 unsat=C0:405,C0:567
X 5073 vars=V1:384,V3:618,V5:75,V6:45,V8:336,V10:498 unsat=C2:420,C2:582
X 5074 vars=V1:385,V3:154,V5:388,V6:52,V8:31,V10:538 unsat=C0:298,C0:460
X 5075 vars=V1:385,V3:220,V5:151,V6:211,V8:49,V10:352 unsat=C1:457,C1:619
X 5076 vars=V1:385,V3:619,V5:130,V6:586,V8:445,V10:283 unsat=C2:367,C2:529
X 5077 vars=V1:386,V3:275,V5:152,V6:320,V8:482,V10:245 unsat=C1:404,C1:566
X 5078 vars=V1:386,V3:425,V5:11,V6:107,V8:194,V10:269 unsat=C0:191,C0:353
X 5079 vars=V1:386,V3:620,V5:185,V6:479,V8:554,V10:68 unsat=C2:314,C2:476
X 5080 vars=V1:387,V3:48,V5:282,V6:162,V8:357,V10:0 unsat=C0:84,C0:246
X 5081 vars=V1:387,V3:330,V5:153,V6:429,V8:267,V10:138 unsat=C1:351,C1:513
X 5082 vars=V1:387,V3:621,V5:240,V6:372,V8:15,V10:501 unsat=C2:261,C2:423
X 5083 vars=V1:388,V1:481,V4:151,V7:223,V10:286,V10:379 unsat=C0:394,C0:556
X 5084 vars=V1:388,V3:319,V5:553,V6:217,V8:520,V10:379 unsat=C0:139,C0:625
X 5085 vars=V1:388,V3:385,V5:154,V6:538,V8:52,V10:31 unsat=C1:298,C1:460
X 5086 vars=V1:388,V3:622,V5:295,V6:265,V8:124,V10:286 unsat=C2:208,C2:370
X 5087 vars=V1:389,V3:440,V5:155,V6:647,V8:485,V10:572 unsat=C1:245,C1:407
X 5088 vars=V1:389,V3:590,V5:176,V6:272,V8:35,V10:110 unsat=C0:32,C0:518
X 5089 vars=V1:389,V3:623,V5:350,V6:158,V8:233,V10:71 unsat=C2:155,C2:317
X 5090 vars=V1:390,V3:213,V5:447,V6:327,V8:198,V10:489 unsat=C0:411,C0:573
X 5091 vars=V1:390,V3:495,V5:156,V6:108,V8:270,V10:465 unsat=C1:192,C1:354
X 5092 vars=V1:390,V3:624,V5:405,V6:51,V8:342,V10:504 unsat=C2:102,C2:264
X 5093 vars=V1:391,V3:484,V5:70,V6:382,V8:361,V10:220 unsat=C0:304,C0:466
X 5094 vars=V1:391,V3:550,V5:157,V6:217,V8:55,V10:358 unsat=C1:139,C1:301
X 5095 vars=V1:391,V3:625,V5:460,V6:592,V8:451,V10:289 unsat=C2:49,C2:211
X 5096 vars=V1:392,V3:107,V5:341,V6:437,V8:524,V10:599 unsat=C0:197,C0:359
X 5097 vars=V1:392,V3:605,V5:158,V6:326,V8:488,V10:251 unsat=C1:86,C1:248
X 5098 vars=V1:392,V3:626,V5:515,V6:485,V8:560,V10:74 unsat=C2:158,C2:644
X 5099 vars=V1:393,V3:12,V5:159,V6:435,V8:273,V10:144 unsat=C1:33,C1:195
X 5100 vars=V1:393,V3:378,V5:612,V6:492,V8:39,V10:330 unsat=C0:90,C0:252
X 5101 vars=V1:393,V3:627,V5:570,V6:378,V8:21,V10:507 unsat=C2:105,C2:591
X 5102 vars=V1:394,V3:1,V5:235,V6:547,V8:202,V10:61 unsat=C0:145,C0:631
X 5103 vars=V1:394,V3:67,V5:160,V6:544,V8:58,V10:37 unsat=C1:142,C1:628
X 5104 vars=V1:394,V3:628,V5:625,V6:271,V8:130,V10:292 unsat=C2:52,C2:538
X 5105 vars=V1:395,V3:122,V5:161,V6:5,V8:491,V10:578 unsat=C1:89,C1:575
X 5106 vars=V1:395,V3:272,V5:506,V6:602,V8:365,V10:440 unsat=C0:38,C0:524
X 5107 vars=V1:395,V3:629,V5:32,V6:164,V8:239,V10:77 unsat=C2:485,C2:647
X 5108 vars=V1:396,V3:177,V5:162,V6:114,V8:276,V10:471 unsat=C1:36,C1:522
X 5109 vars=V1:396,V3:543,V5:129,V6:9,V8:528,V10:171 unsat=C0:417,C0:579
X 5110 vars=V1:396,V3:630,V5:87,V6:57,V8:348,V10:510 unsat=C2:432,C2:594
X 5111 vars=V1:397,V3:166,V5:400,V6:64,V8:43,V10:550 unsat=C0:310,C0:472
X 5112 vars=V1:397,V3:232,V5:163,V6:223,V8:61,V10:364 unsat=C1:469,C1:631
X 5113 vars=V1:397,V3:631,V5:142,V6:598,V8:457,V10:295 unsat=C2:379,C2:541
X 5114 vars=V1:398,V3:287,V5:164,V6:332,V8:494,V10:257 unsat=C1:416,C1:578
X 5115 vars=V1:398,V3:437,V5:23,V6:119,V8:206,V10:281 unsat=C0:203,C0:365
X 5116 vars=V1:398,V3:632,V5:197,V6:491,V8:566,V10:80 unsat=C2:326,C2:488
X 5117 vars=V1:399,V3:60,V5:294,V6:174,V8:369,V10:12 unsat=C0:96,C0:258
X 5118 vars=V1:399,V3:342,V5:165,V6:441,V8:279,V10:150 unsat=C1:363,C1:525
X 5119 vars=V1:399,V3:633,V5:252,V6:384,V8:27,V10:513 unsat=C2:273,C2:435
X 5120 vars=V1:400,V3:331,V5:565,V6:229,V8:532,V10:391 unsat=C0:151,C0:637
X 5121 vars=V1:400,V3:397,V5:166,V6:550,V8:64,V10:43 unsat=C1:310,C1:472
X 5122 vars=V1:400,V3:634,V5:307,V6:277,V8:136,V10:298 unsat=C2:220,C2:382
X 5123 vars=V1:401,V3:452,V5:167,V6:11,V8:497,V10:584 unsat=C1:257,C1:419
X 5124 vars=V1:401,V3:602,V5:188,V6:284,V8:47,V10:122 unsat=C0:44,C0:530
X 5125 vars=V1:401,V3:635,V5:362,V6:170,V8:245,V10:83 unsat=C2:167,C2:329
X 5126 vars=V1:402,V3:225,V5:459,V6:339,V8:210,V10:501 unsat=C0:423,C0:585
X 5127 vars=V1:402,V3:507,V5:168,V6:120,V8:282,V10:477 unsat=C1:204,C1:366
X 5128 vars=V1:402,V3:636,V5:417,V6:63,V8:354,V10:516 unsat=C2:114,C2:276
X 5129 vars=V1:403,V3:496,V5:82,V6:394,V8:373,V10:232 unsat=C0:316,C0:478
X 5130 vars=V1:403,V3:562,V5:169,V6:229,V8:67,V10:370 unsat=C1:151,C1:313
X 5131 vars=V1:403,V3:637,V5:472,V6:604,V8:463,V10:301 unsat=C2:61,C2:223
X 5132 vars=V1:404,V3:119,V5:353,V6:449,V8:536,V10:611 unsat=C0:209,C0:371
X 5133 vars=V1:404,V3:617,V5:170,V6:338,V8:500,V10:263 unsat=C1:98,C1:260
X 5134 vars=V1:404,V3:638,V5:527,V6:497,V8:572,V10:86 unsat=C2:8,C2:170
X 5135 vars=V1:405,V3:24,V5:171,V6:447,V8:285,V10:156 unsat=C1:45,C1:207
X 5136 vars=V1:405,V3:390,V5:624,V6:504,V8:51,V10:342 unsat=C0:102,C0:264
X 5137 vars=V1:405,V3:639,V5:582,V6:390,V8:33,V10:519 unsat=C2:117,C2:603
X 5138 vars=V1:406,V3:13,V5:247,V6:559,V8:214,V10:73 unsat=C0:157,C0:643
X 5139 vars=V1:406,V3:79,V5:172,V6:556,V8:70,V10:49 unsat=C1:154,C1:640
X 5140 vars=V1:406,V3:640,V5:637,V6:283,V8:142,V10:304 unsat=C2:64,C2:550
X 5141 vars=V1:407,V3:134,V5:173,V6:17,V8:503,V10:590 unsat=C1:101,C1:587
X 5142 vars=V1:407,V3:284,V5:518,V6:614,V8:377,V10:452 unsat=C0:50,C0:536
X 5143 vars=V1:407,V3:641,V5:44,V6:176,V8:251,V10:89 unsat=C2:11,C2:497
X 5144 vars=V1:408,V3:189,V5:174,V6:126,V8:288,V10:483 unsat=C1:48,C1:534
X 5145 vars=V1:408,V3:555,V5:141,V6:21,V8:540,V10:183 unsat=C0:429,C0:591
X 5146 vars=V1:408,V3:642,V5:99,V6:69,V8:360,V10:522 unsat=C2:444,C2:606
X 5147 vars=V1:409,V3:178,V5:412,V6:76,V8:55,V10:562 unsat=C0:322,C0:484
X 5148 vars=V1:409,V3:244,V5:175,V6:235,V8:73,V10:376 unsat=C1:481,C1:643
X 5149 vars=V1:409,V3:643,V5:154,V6:610,V8:469,V10:307 unsat=C2:391,C2:553
X 5150 vars=V1:410,V3:299,V5:176,V6:344,V8:506,V10:269 unsat=C1:428,C1:590
X 5151 vars=V1:410,V3:449,V5:35,V6:131,V8:218,V10:293 unsat=C0:215,C0:377
X 5152 vars=V1:410,V3:644,V5:209,V6:503,V8:578,V10:92 unsat=C2:338,C2:500
X 5153 vars=V1:411,V3:72,V5:306,V6:186,V8:381,V10:24 unsat=C0:108,C0:270
X 5154 vars=V1:411,V3:354,V5:177,V6:453,V8:291,V10:162 unsat=C1:375,C1:537
X 5155 vars=V1:411,V3:645,V5:264,V6:396,V8:39,V10:525 unsat=C2:285,C2:447
X 5156 vars=V1:412,V3:343,V5:577,V6:241,V8:544,V10:403 unsat=C0:1,C0:163
X 5157 vars=V1:412,V3:409,V5:178,V6:562,V8:76,V10:55 unsat=C1:322,C1:484
X 5158 vars=V1:412,V3:646,V5:319,V6:289,V8:148,V10:310 unsat=C2:232,C2:394
X 5159 vars=V1:413,V3:464,V5:179,V6:23,V8:509,V10:596 unsat=C1:269,C1:431
X 5160 vars=V1:413,V3:614,V5:200,V6:296,V8:59,V10:134 unsat=C0:56,C0:542
X 5161 vars=V1:413,V3:647,V5:374,V6:182,V8:257,V10:95 unsat=C2:179,C2:341
X 5162 vars=V1:414,V3:0,V5:429,V6:75,V8:366,V10:528 unsat=C2:126,C2:288
X 5163 vars=V1:414,V3:237,V5:471,V6:351,V8:222,V10:513 unsat=C0:435,C0:597
X 5164 vars=V1:414,V3:519,V5:180,V6:132,V8:294,V10:489 unsat=C1:216,C1:378
X 5165 vars=V1:415,V3:1,V5:484,V6:616,V8:475,V10:313 unsat=C2:73,C2:235
X 5166 vars=V1:415,V3:508,V5:94,V6:406,V8:385,V10:244 unsat=C0:328,C0:490
X 5167 vars=V1:415,V3:574,V5:181,V6:241,V8:79,V10:382 unsat=C1:163,C1:325
X 5168 vars=V1:416,V3:2,V5:539,V6:509,V8:584,V10:98 unsat=C2:20,C2:182
X 5169 vars=V1:416,V3:131,V5:365,V6:461,V8:548,V10:623 unsat=C0:221,C0:383
X 5170 vars=V1:416,V3:629,V5:182,V6:350,V8:512,V10:275 unsat=C1:110,C1:272
X 5171 vars=V1:417,V3:3,V5:594,V6:402,V8:45,V10:531 unsat=C2:129,C2:615
X 5172 vars=V1:417,V3:36,V5:183,V6:459,V8:297,V10:168 unsat=C1:57,C1:219
X 5173 vars=V1:417,V3:402,V5:636,V6:516,V8:63,V10:354 unsat=C0:114,C0:276
X 5174 vars=V1:418,V3:4,V5:1,V6:295,V8:154,V10:316 unsat=C2:76,C2:562
X 5175 vars=V1:418,V3:25,V5:259,V6:571,V8:226,V10:85 unsat=C0:7,C0:169
X 5176 vars=V1:418,V3:91,V5:184,V6:568,V8:82,V10:61 unsat=C1:4,C1:166
X 5177 vars=V1:419,V3:5,V5:56,V6:188,V8:263,V10:101 unsat=C2:23,C2:509
X 5178 vars=V1:419,V3:146,V5:185,V6:29,V8:515,V10:602 unsat=C1:113,C1:599
X 5179 vars=V1:419,V3:296,V5:530,V6:626,V8:389,V10:464 unsat=C0:62,C0:548
X 5180 vars=V1:420,V3:6,V5:111,V6:81,V8:372,V10:534 unsat=C2:456,C2:618
X 5181 vars=V1:420,V3:201,V5:186,V6:138,V8:300,V10:495 unsat=C1:60,C1:546
X 5182 vars=V1:420,V3:567,V5:153,V6:33,V8:552,V10:195 unsat=C0:441,C0:603
X 5183 vars=V1:421,V3:7,V5:166,V6:622,V8:481,V10:319 unsat=C2:403,C2:565
X 5184 vars=V1:421,V3:190,V5:424,V6:88,V8:67,V10:574 unsat=C0:334,C0:496
X 5185 vars=V1:421,V3:256,V5:187,V6:247,V8:85,V10:388 unsat=C1:7,C1:493
X 5186 vars=V1:422,V3:8,V5:221,V6:515,V8:590,V10:104 unsat=C2:350,C2:512
X 5187 vars=V1:422,V3:311,V5:188,V6:356,V8:518,V10:281 unsat=C1:440,C1:602
X 5188 vars=V1:422,V3:461,V5:47,V6:143,V8:230,V10:305 unsat=C0:227,C0:389
X 5189 vars=V1:423,V3:9,V5:276,V6:408,V8:51,V10:537 unsat=C2:297,C2:459
X 5190 vars=V1:423,V3:84,V5:318,V6:198,V8:393,V10:36 unsat=C0:120,C0:282
X 5191 vars=V1:423,V3:366,V5:189,V6:465,V8:303,V10:174 unsat=C1:387,C1:549
X 5192 vars=V1:424,V1:517,V4:187,V7:259,V10:322,V10:415 unsat=C0:430,C0:592
X 5193 vars=V1:424,V3:10,V5:331,V6:301,V8:160,V10:322 unsat=C2:244,C2:406
X 5194 vars=V1:424,V3:355,V5:589,V6:253,V8:556,V10:415 unsat=C0:13,C0:175
X 5195 vars=V1:424,V3:421,V5:190,V6:574,V8:88,V10:67 unsat=C1:334,C1:496
X 5196 vars=V1:425,V3:11,V5:386,V6:194,V8:269,V10:107 unsat=C2:191,C2:353
X 5197 vars=V1:425,V3:476,V5:191,V6:35,V8:521,V10:608 unsat=C1:281,C1:443
X 5198 vars=V1:425,V3:626,V5:212,V6:308,V8:71,V10:146 unsat=C0:68,C0:554
X 5199 vars=V1:426,V3:12,V5:441,V6:87,V8:378,V10:540 unsat=C2:138,C2:300
X 5200 vars=V1:426,V3:249,V5:483,V6:363,V8:234,V10:525 unsat=C0:447,C0:609
X 5201 vars=V1:426,V3:531,V5:192,V6:144,V8:306,V10:501 unsat=C1:228,C1:390
X 5202 vars=V1:427,V3:13,V5:496,V6:628,V8:487,V10:325 unsat=C2:85,C2:247
X 5203 vars=V1:427,V3:520,V5:106,V6:418,V8:397,V10:256 unsat=C0:340,C0:502
X 5204 vars=V1:427,V3:586,V5:193,V6:253,V8:91,V10:394 unsat=C1:175,C1:337
X 5205 vars=V1:428,V3:14,V5:551,V6:521,V8:596,V10:110 unsat=C2:32,C2:194
X 5206 vars=V1:428,V3:143,V5:377,V6:473,V8:560,V10:635 unsat=C0:233,C0:395
X 5207 vars=V1:428,V3:641,V5:194,V6:362,V8:524,V10:287 unsat=C1:122,C1:284
X 5208 vars=V1:429,V3:15,V5:606,V6:414,V8:57,V10:543 unsat=C2:141,C2:627
X 5209 vars=V1:429,V3:48,V5:195,V6:471,V8:309,V10:180 unsat=C1:69,C1:231
X 5210 vars=V1:429,V3:414,V5:0,V6:528,V8:75,V10:366 unsat=C0:126,C0:288
X 5211 vars=V1:430,V3:16,V5:13,V6:307,V8:166,V10:328 unsat=C2:88,C2:574
X 5212 vars=V1:430,V3:37,V5:271,V6:583,V8:238,V10:97 unsat=C0:19,C0:181
X 5213 vars=V1:430,V3:103,V5:196,V6:580,V8:94,V10:73 unsat=C1:16,C1:178
X 5214 vars=V1:431,V3:17,V5:68,V6:200,V8:275,V10:113 unsat=C2:35,C2:521
X 5215 vars=V1:431,V3:158,V5:197,V6:41,V8:527,V10:614 unsat=C1:125,C1:611
X 5216 vars=V1:431,V3:308,V5:542,V6:638,V8:401,V10:476 unsat=C0:74,C0:560
X 5217 vars=V1:432,V3:18,V5:123,V6:93,V8:384,V10:546 unsat=C2:468,C2:630
X 5218 vars=V1:432,V3:213,V5:198,V6:150,V8:312,V10:507 unsat=C1:72,C1:558
X 5219 vars=V1:432,V3:579,V5:165,V6:45,V8:564,V10:207 unsat=C0:453,C0:615
X 5220 vars=V1:433,V3:19,V5:178,V6:634,V8:493,V10:331 unsat=C2:415,C2:577
X 5221 vars=V1:433,V3:202,V5:436,V6:100,V8:79,V10:586 unsat=C0:346,C0:508
X 5222 vars=V1:433,V3:268,V5:199,V6:259,V8:97,V10:400 unsat=C1:19,C1:505
X 5223 vars=V1:434,V3:20,V5:233,V6:527,V8:602,V10:116 unsat=C2:362,C2:524
X 5224 vars=V1:434,V3:323,V5:200,V6:368,V8:530,V10:293 unsat=C1:452,C1:614
X 5225 vars=V1:434,V3:473,V5:59,V6:155,V8:242,V10:317 unsat=C0:239,C0:401
X 5226 vars=V1:435,V3:21,V5:288,V6:420,V8:63,V10:549 unsat=C2:309,C2:471
X 5227 vars=V1:435,V3:96,V5:330,V6:210,V8:405,V10:48 unsat=C0:132,C0:294
X 5228 vars=V1:435,V3:378,V5:201,V6:477,V8:315,V10:186 unsat=C1:399,C1:561
X 5229 vars=V1:436,V3:22,V5:343,V6:313,V8:172,V10:334 unsat=C2:256,C2:418
X 5230 vars=V1:436,V3:367,V5:601,V6:265,V8:568,V10:427 unsat=C0:25,C0:187
X 5231 vars=V1:436,V3:433,V5:202,V6:586,V8:100,V10:79 unsat=C1:346,C1:508
X 5232 vars=V1:437,V3:23,V5:398,V6:206,V8:281,V10:119 unsat=C2:203,C2:365
X 5233 vars=V1:437,V3:488,V5:203,V6:47,V8:533,V10:620 unsat=C1:293,C1:455
X 5234 vars=V1:437,V3:638,V5:224,V6:320,V8:83,V10:158 unsat=C0:80,C0:566
X 5235 vars=V1:438,V3:24,V5:453,V6:99,V8:390,V10:552 unsat=C2:150,C2:312
X 5236 vars=V1:438,V3:261,V5:495,V6:375,V8:246,V10:537 unsat=C0:459,C0:621
X 5237 vars=V1:438,V3:543,V5:204,V6:156,V8:318,V10:513 unsat=C1:240,C1:402
X 5238 vars=V1:439,V3:25,V5:508,V6:640,V8:499,V10:337 unsat=C2:97,C2:259
X 5239 vars=V1:439,V3:532,V5:118,V6:430,V8:409,V10:268 unsat=C0:352,C0:514
X 5240 vars=V1:439,V3:598,V5:205,V6:265,V8:103,V10:406 unsat=C1:187,C1:349
X 5241 vars=V1:440,V3:5,V5:206,V6:374,V8:536,V10:299 unsat=C1:134,C1:296
X 5242 vars=V1:440,V3:26,V5:563,V6:533,V8:608,V10:122 unsat=C2:44,C2:206
X 5243 vars=V1:440,V3:155,V5:389,V6:485,V8:572,V10:647 unsat=C0:245,C0:407
X 5244 vars=V1:441,V3:27,V5:618,V6:426,V8:69,V10:555 unsat=C2:153,C2:639
X 5245 vars=V1:441,V3:60,V5:207,V6:483,V8:321,V10:192 unsat=C1:81,C1:243
X 5246 vars=V1:441,V3:426,V5:12,V6:540,V8:87,V10:378 unsat=C0:138,C0:300
X 5247 vars=V1:442,V3:28,V5:25,V6:319,V8:178,V10:340 unsat=C2:100,C2:586
X 5248 vars=V1:442,V3:49,V5:283,V6:595,V8:250,V10:109 unsat=C0:31,C0:193
X 5249 vars=V1:442,V3:115,V5:208,V6:592,V8:106,V10:85 unsat=C1:28,C1:190
X 5250 vars=V1:443,V3:29,V5:80,V6:212,V8:287,V10:125 unsat=C2:47,C2:533
X 5251 vars=V1:443,V3:170,V5:209,V6:53,V8:539,V10:626 unsat=C1:137,C1:623
X 5252 vars=V1:443,V3:320,V5:554,V6:2,V8:413,V10:488 unsat=C0:86,C0:572
X 5253 vars=V1:444,V3:30,V5:135,V6:105,V8:396,V10:558 unsat=C2:480,C2:642
X 5254 vars=V1:444,V3:225,V5:210,V6:162,V8:324,V10:519 unsat=C1:84,C1:570
X 5255 vars=V1:444,V3:591,V5:177,V6:57,V8:576,V10:219 unsat=C0:465,C0:627
X 5256 vars=V1:445,V3:31,V5:190,V6:646,V8:505,V10:343 unsat=C2:427,C2:589
X 5257 vars=V1:445,V3:214,V5:448,V6:112,V8:91,V10:598 unsat=C0:358,C0:520
X 5258 vars=V1:445,V3:280,V5:211,V6:271,V8:109,V10:412 unsat=C1:31,C1:517
X 5259 vars=V1:446,V3:32,V5:245,V6:539,V8:614,V10:128 unsat=C2:374,C2:536
X 5260 vars=V1:446,V3:335,V5:212,V6:380,V8:542,V10:305 unsat=C1:464,C1:626
X 5261 vars=V1:446,V3:485,V5:71,V6:167,V8:254,V10:329 unsat=C0:251,C0:413
X 5262 vars=V1:447,V3:33,V5:300,V6:432,V8:75,V10:561 unsat=C2:321,C2:483
X 5263 vars=V1:447,V3:108,V5:342,V6:222,V8:417,V10:60 unsat=C0:144,C0:306
X 5264 vars=V1:447,V3:390,V5:213,V6:489,V8:327,V10:198 unsat=C1:411,C1:573
X 5265 vars=V1:448,V3:34,V5:355,V6:325,V8:184,V10:346 unsat=C2:268,C2:430
X 5266 vars=V1:448,V3:379,V5:613,V6:277,V8:580,V10:439 unsat=C0:37,C0:199
X 5267 vars=V1:448,V3:445,V5:214,V6:598,V8:112,V10:91 unsat=C1:358,C1:520
X 5268 vars=V1:449,V3:2,V5:236,V6:332,V8:95,V10:170 unsat=C0:92,C0:578
X 5269 vars=V1:449,V3:35,V5:410,V6:218,V8:293,V10:131 unsat=C2:215,C2:377
X 5270 vars=V1:449,V3:500,V5:215,V6:59,V8:545,V10:632 unsat=C1:305,C1:467
X 5271 vars=V1:450,V3:36,V5:465,V6:111,V8:402,V10:564 unsat=C2:162,C2:324
X 5272 vars=V1:450,V3:273,V5:507,V6:387,V8:258,V10:549 unsat=C0:471,C0:633
X 5273 vars=V1:450,V3:555,V5:216,V6:168,V8:330,V10:525 unsat=C1:252,C1:414
X 5274 vars=V1:451,V3:37,V5:520,V6:4,V8:511,V10:349 unsat=C2:109,C2:271
X 5275 vars=V1:451,V3:544,V5:130,V6:442,V8:421,V10:280 unsat=C0:364,C0:526
X 5276 vars=V1:451,V3:610,V5:217,V6:277,V8:115,V10:418 unsat=C1:199,C1:361
X 5277 vars=V1:452,V3:17,V5:218,V6:386,V8:548,V10:311 unsat=C1:146,C1:308
X 5278 vars=V1:452,V3:38,V5:575,V6:545,V8:620,V10:134 unsat=C2:56,C2:218
X 5279 vars=V1:452,V3:167,V5:401,V6:497,V8:584,V10:11 unsat=C0:257,C0:419
X 5280 vars=V1:453,V3:39,V5:630,V6:438,V8:81,V10:567 unsat=C2:3,C2:165
X 5281 vars=V1:453,V3:72,V5:219,V6:495,V8:333,V10:204 unsat=C1:93,C1:255
X 5282 vars=V1:453,V3:438,V5:24,V6:552,V8:99,V10:390 unsat=C0:150,C0:312
X 5283 vars=V1:454,V3:40,V5:37,V6:331,V8:190,V10:352 unsat=C2:112,C2:598
X 5284 vars=V1:454,V3:61,V5:295,V6:607,V8:262,V10:121 unsat=C0:43,C0:205
X 5285 vars=V1:454,V3:127,V5:220,V6:604,V8:118,V10:97 unsat=C1:40,C1:202
X 5286 vars=V1:455,V3:41,V5:92,V6:224,V8:299,V10:137 unsat=C2:59,C2:545
X 5287 vars=V1:455,V3:182,V5:221,V6:65,V8:551,V10:638 unsat=C1:149,C1:635
